slice,x,y,dc60
0,-1.473684210526316,-0.8947368421052633,
0,-1.0526315789473686,-0.8947368421052633,
0,-0.6315789473684212,-0.8947368421052633,
0,-0.2105263157894739,-0.8947368421052633,
0,0.21052631578947345,-0.8947368421052633,
0,0.6315789473684212,-0.8947368421052633,
0,1.0526315789473681,-0.8947368421052633,
0,1.473684210526315,-0.8947368421052633,
0,1.8947368421052628,-0.8947368421052633,
0,2.3157894736842106,-0.8947368421052633,
0,2.7368421052631575,-0.8947368421052633,
0,3.1578947368421044,-0.8947368421052633,
0,3.578947368421052,-0.8947368421052633,
0,4.0,-0.8947368421052633,
0,-4.0,-0.6842105263157894,
0,-3.5789473684210527,-0.6842105263157894,
0,-3.1578947368421053,-0.6842105263157894,
0,-2.736842105263158,-0.6842105263157894,
0,-2.3157894736842106,-0.6842105263157894,
0,-1.8947368421052633,-0.6842105263157894,
0,-1.473684210526316,-0.6842105263157894,
0,-1.0526315789473686,-0.6842105263157894,
0,-0.6315789473684212,-0.6842105263157894,
0,-0.2105263157894739,-0.6842105263157894,
0,0.21052631578947345,-0.6842105263157894,
0,0.6315789473684212,-0.6842105263157894,
0,1.0526315789473681,-0.6842105263157894,
0,1.473684210526315,-0.6842105263157894,
0,1.8947368421052628,-0.6842105263157894,
0,2.3157894736842106,-0.6842105263157894,
0,2.7368421052631575,-0.6842105263157894,
0,3.1578947368421044,-0.6842105263157894,
0,3.578947368421052,-0.6842105263157894,
0,4.0,-0.6842105263157894,
0,-4.0,-0.47368421052631593,
0,-3.5789473684210527,-0.47368421052631593,
0,-3.1578947368421053,-0.47368421052631593,
0,-2.736842105263158,-0.47368421052631593,
0,-2.3157894736842106,-0.47368421052631593,
0,-1.8947368421052633,-0.47368421052631593,
0,-1.473684210526316,-0.47368421052631593,
0,-1.0526315789473686,-0.47368421052631593,
0,-0.6315789473684212,-0.47368421052631593,
0,-0.2105263157894739,-0.47368421052631593,
0,0.21052631578947345,-0.47368421052631593,
0,0.6315789473684212,-0.47368421052631593,
0,1.0526315789473681,-0.47368421052631593,
0,1.473684210526315,-0.47368421052631593,
0,1.8947368421052628,-0.47368421052631593,
0,2.3157894736842106,-0.47368421052631593,
0,2.7368421052631575,-0.47368421052631593,
0,3.1578947368421044,-0.47368421052631593,
0,3.578947368421052,-0.47368421052631593,
0,4.0,-0.47368421052631593,
